state,district,year,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
assam,hailakandi,2025,11,665,219,45,487,3898,1344,690
assam,hailakandi,2025,12,379,148,25,633,5286,2814,1107
assam,hojai,2025,3,27,42,20,319,3439,1585,1239
assam,hojai,2025,4,763,253,100,0,0,2871,1358
assam,hojai,2025,6,277,76,11,0,0,789,1082
assam,hojai,2025,7,1750,350,23,406,3022,1305,1595
assam,hojai,2025,9,1102,352,0,606,4699,1711,1339
assam,hojai,2025,10,539,196,1,196,2536,1503,2652
assam,hojai,2025,11,524,221,0,339,3873,1818,1382
assam,hojai,2025,12,306,117,0,505,5368,2684,2008
assam,jorhat,2025,4,210,156,154,0,0,1052,436
assam,jorhat,2025,5,17,24,13,0,0,712,555
assam,jorhat,2025,6,24,19,13,0,0,553,518
assam,jorhat,2025,7,633,323,415,0,0,1322,678
assam,jorhat,2025,9,597,229,2,199,2956,1249,465
assam,jorhat,2025,10,493,136,119,166,2942,1622,1173
assam,jorhat,2025,11,626,152,119,281,3626,1910,559
assam,jorhat,2025,12,305,83,25,300,3767,1417,620
assam,kamrup,2025,3,13,20,13,319,5222,2602,1197
assam,kamrup,2025,4,741,404,179,0,0,8005,1226
assam,kamrup,2025,5,813,580,264,0,0,3553,1175
assam,kamrup,2025,6,133,51,23,0,0,1688,1211
assam,kamrup,2025,7,2813,736,255,332,2750,1819,1482
assam,kamrup,2025,9,1802,686,12,847,8116,3981,1046
assam,kamrup,2025,10,1015,344,166,372,5986,2333,2603
assam,kamrup,2025,11,1109,345,29,522,7328,2669,1302
assam,kamrup,2025,12,872,204,44,874,11916,3406,1954
assam,kamrup metro,2025,4,276,396,213,0,0,2881,1492
assam,kamrup metro,2025,5,67,42,53,0,0,1697,1412
assam,kamrup metro,2025,6,55,54,65,0,0,977,1161
assam,kamrup metro,2025,7,259,168,82,0,0,1503,1727
assam,kamrup metro,2025,9,597,602,5,468,4178,1648,1195
assam,kamrup metro,2025,10,421,290,384,264,2486,1090,1026
assam,kamrup metro,2025,11,573,399,503,524,5258,1494,1181
assam,kamrup metro,2025,12,406,104,32,473,6641,1358,1459
assam,karbi anglong,2025,4,543,1030,323,0,0,2984,1071
assam,karbi anglong,2025,5,446,1537,175,0,0,2525,968
assam,karbi anglong,2025,9,814,537,240,551,9055,1849,1335
assam,karbi anglong,2025,10,327,325,174,284,5265,2438,1987
assam,karbi anglong,2025,11,521,500,127,428,3704,7545,1850
assam,karbi anglong,2025,12,267,178,43,500,4467,3742,3116
assam,karimganj,2025,4,508,426,91,0,0,2550,934
assam,karimganj,2025,5,286,282,193,0,0,1373,809
assam,karimganj,2025,6,253,277,97,0,0,1136,1034
assam,karimganj,2025,7,1931,1057,183,0,0,1680,1224
assam,karimganj,2025,9,2809,1192,8,765,5799,2638,970
assam,karimganj,2025,10,1003,490,5,508,6042,2065,2308
assam,karimganj,2025,11,1476,728,15,1046,7881,3853,1132
assam,karimganj,2025,12,1070,451,2,1249,12183,7974,2144
assam,kokrajhar,2025,3,91,169,80,538,3272,3407,873
assam,kokrajhar,2025,4,301,238,25,0,0,4750,1068
assam,kokrajhar,2025,5,249,237,32,176,1252,1955,950
assam,kokrajhar,2025,6,155,115,17,11,236,1208,1002
assam,kokrajhar,2025,7,284,173,119,0,0,1360,1026
assam,kokrajhar,2025,9,494,237,35,329,2820,972,471
assam,kokrajhar,2025,10,255,132,113,121,2278,1247,2626
assam,kokrajhar,2025,11,339,187,97,303,3845,1543,907
assam,kokrajhar,2025,12,351,84,0,450,7038,1858,1636
assam,lakhimpur,2025,3,25,34,42,577,9766,1470,1353
assam,lakhimpur,2025,4,400,221,93,0,0,3081,896
assam,lakhimpur,2025,5,404,216,127,0,0,1517,969
assam,lakhimpur,2025,6,207,181,63,0,0,791,787
assam,lakhimpur,2025,7,536,216,159,0,0,1306,1257
assam,lakhimpur,2025,9,1317,448,8,910,7043,1995,1038
assam,lakhimpur,2025,10,629,190,55,352,4488,1055,3140
assam,lakhimpur,2025,11,562,186,53,557,5399,1825,1449
assam,lakhimpur,2025,12,646,133,48,597,5723,4149,1694
assam,majuli,2025,7,154,45,11,0,0,206,268
assam,majuli,2025,9,101,64,0,68,799,279,74
assam,majuli,2025,10,32,20,0,37,539,95,317
assam,majuli,2025,11,19,14,0,62,368,144,72
assam,majuli,2025,12,41,14,0,68,716,199,131
assam,marigaon,2025,3,117,184,245,1006,7948,2305,1218
assam,marigaon,2025,4,540,457,96,0,0,4983,1237
assam,marigaon,2025,5,130,219,29,0,0,1477,923
assam,marigaon,2025,6,412,250,118,0,0,984,1203
assam,marigaon,2025,7,1737,646,123,105,1023,1829,1676
assam,marigaon,2025,9,1645,502,58,1157,8063,2640,1266
assam,marigaon,2025,10,666,231,52,464,4281,1247,3568
assam,marigaon,2025,11,673,279,82,575,6049,1509,1283
assam,marigaon,2025,12,815,160,21,1192,11947,2387,2201
assam,nagaon,2025,3,19,15,22,1216,16723,3208,5081
assam,nagaon,2025,4,504,236,36,0,0,8183,5530
assam,nagaon,2025,6,24,67,65,0,0,2008,5325
assam,nagaon,2025,7,1553,735,132,438,3856,3784,9222
assam,nagaon,2025,9,3157,1088,1,1713,18902,5596,6968
assam,nagaon,2025,10,1261,513,57,869,13172,5802,12436
assam,nagaon,2025,11,1319,509,65,1154,15419,4818,8439
assam,nagaon,2025,12,1165,315,15,1730,22185,7504,15748
assam,nalbari,2025,4,55,49,77,0,0,1452,301
assam,nalbari,2025,5,134,75,37,0,0,669,421
assam,nalbari,2025,9,962,394,10,512,3824,2544,382
assam,nalbari,2025,10,605,194,34,199,2402,1158,1766
assam,nalbari,2025,11,604,157,28,403,3166,3500,539
assam,nalbari,2025,12,349,108,9,460,4828,2026,791
assam,north cachar hills,2025,4,130,179,99,0,0,184,95
assam,north cachar hills,2025,5,25,39,13,0,0,209,119
assam,north cachar hills,2025,9,110,68,2,85,1014,811,136
assam,north cachar hills,2025,10,99,54,1,29,503,203,126
assam,north cachar hills,2025,11,85,58,21,57,519,472,175
assam,north cachar hills,2025,12,52,22,1,55,615,397,203
assam,sibsagar,2025,4,220,83,276,0,0,757,248
assam,sibsagar,2025,5,95,43,87,0,0,612,329
assam,sibsagar,2025,9,404,129,1,266,2395,911,214
assam,sibsagar,2025,10,314,95,190,150,2287,685,498
assam,sibsagar,2025,11,419,126,108,242,3230,953,342
assam,sibsagar,2025,12,109,38,0,227,2667,1581,400
assam,sivasagar,2025,6,37,33,10,0,0,0,0
assam,sivasagar,2025,7,167,80,95,0,0,0,0
assam,sonitpur,2025,3,10,28,43,802,9796,1830,1158
assam,sonitpur,2025,4,138,169,65,0,0,3255,1068
assam,sonitpur,2025,5,55,160,38,0,0,1779,1243
assam,sonitpur,2025,6,97,110,77,0,0,1071,1074
assam,sonitpur,2025,7,641,279,110,0,0,1360,1358
assam,sonitpur,2025,9,1544,712,2,773,7921,1933,857
assam,sonitpur,2025,10,1080,467,5,347,5826,1703,2717
assam,sonitpur,2025,11,1192,505,161,478,6752,1945,1418
assam,sonitpur,2025,12,744,293,472,762,10119,2578,1770
assam,south salmara mankachar,2025,4,176,102,30,0,0,360,161
assam,south salmara mankachar,2025,9,364,114,2,220,4579,350,156
assam,south salmara mankachar,2025,10,207,48,0,100,1362,379,552
assam,south salmara mankachar,2025,11,216,76,14,147,2079,431,215
assam,south salmara mankachar,2025,12,99,24,0,224,3756,395,271
assam,sribhumi,2025,9,32,14,0,22,823,12,62
assam,sribhumi,2025,10,20,5,1,33,669,9,53
assam,sribhumi,2025,11,43,14,10,53,1201,12,78
assam,sribhumi,2025,12,20,10,0,84,2202,9,122
assam,tamulpur district,2025,9,4,11,0,11,230,8,13
assam,tamulpur district,2025,10,8,5,0,12,217,3,19
assam,tamulpur district,2025,11,4,13,0,12,272,2,11
assam,tamulpur district,2025,12,6,4,0,19,495,4,10
assam,tinsukia,2025,3,84,170,101,499,7786,1135,846
assam,tinsukia,2025,4,339,391,261,0,0,1387,723
assam,tinsukia,2025,5,213,216,171,0,0,1118,830
assam,tinsukia,2025,7,1074,827,606,0,0,1819,969
assam,tinsukia,2025,9,690,445,9,345,5280,1076,498
assam,tinsukia,2025,10,385,238,9,230,6292,640,759
assam,tinsukia,2025,11,603,382,57,368,6050,1230,659
assam,tinsukia,2025,12,496,198,419,558,7841,2456,976
assam,udalguri,2025,3,10,46,34,367,4869,2332,951
assam,udalguri,2025,4,447,364,319,0,0,2535,738
assam,udalguri,2025,5,221,162,164,0,0,1317,748
assam,udalguri,2025,9,616,260,4,261,2804,1150,541
assam,udalguri,2025,10,479,181,29,143,2123,792,2730
assam,udalguri,2025,11,546,185,25,225,3385,939,745
assam,udalguri,2025,12,339,124,10,384,5219,2277,1418
assam,west karbi anglong,2025,4,94,344,45,0,0,162,188
assam,west karbi anglong,2025,5,39,216,11,0,0,66,113
assam,west karbi anglong,2025,6,52,133,110,0,0,37,67
assam,west karbi anglong,2025,7,116,148,118,0,0,59,132
assam,west karbi anglong,2025,9,36,57,86,13,242,163,527
assam,west karbi anglong,2025,10,12,40,46,7,152,116,379
assam,west karbi anglong,2025,11,30,44,57,27,246,173,286
assam,west karbi anglong,2025,12,11,5,34,49,299,232,457
bihar,araria,2025,6,850,787,39,0,0,6297,6897
bihar,araria,2025,7,166,108,14,0,0,7349,10180
bihar,araria,2025,9,2770,1398,17,1508,38396,4620,7785
bihar,araria,2025,10,2809,1382,24,1039,24302,3500,5617
bihar,araria,2025,11,1602,986,14,1457,23489,3734,6850
bihar,araria,2025,12,1742,854,17,2223,27420,8124,10174
bihar,arwal,2025,5,43,156,10,0,0,1452,1735
bihar,arwal,2025,7,60,432,13,0,0,1422,2199
bihar,arwal,2025,9,215,866,0,418,6882,986,1611
bihar,arwal,2025,10,183,571,9,266,2423,678,1021
bihar,arwal,2025,11,177,573,0,434,5199,1011,2043
bihar,arwal,2025,12,134,422,2,556,5073,1335,2407
bihar,aurangabad,2025,9,885,2232,8,1921,24321,3589,4303
bihar,aurangabad,2025,10,645,1603,21,1375,10060,2827,3059
bihar,aurangabad,2025,11,816,2028,8,2032,17957,4334,5430
bihar,aurangabad,2025,12,655,1233,36,2429,19259,5162,6175
bihar,aurangabadbh,2025,9,22,17,0,3,202,7,40
bihar,aurangabadbh,2025,10,7,13,0,4,106,5,27
bihar,aurangabadbh,2025,11,12,20,0,6,176,7,63
bihar,aurangabadbh,2025,12,8,14,0,13,184,16,67
bihar,banka,2025,6,397,542,36,0,0,5242,4681
bihar,banka,2025,7,148,269,11,0,0,4309,5817
bihar,banka,2025,9,1531,1263,2,1303,21512,2741,3613
bihar,banka,2025,10,1330,870,20,828,10514,2416,3039
bihar,banka,2025,11,1552,994,7,1493,17285,3839,4651
bihar,banka,2025,12,1240,859,3,1710,18022,5552,5795
bihar,begusarai,2025,7,377,372,13,0,0,7462,9584
bihar,begusarai,2025,9,2338,1516,9,2658,29988,4940,5989
bihar,begusarai,2025,10,1526,969,23,1376,13140,2957,3422
bihar,begusarai,2025,11,1886,1100,9,2382,21948,5251,6647
bihar,begusarai,2025,12,1979,1088,4,3253,26162,8409,10503
bihar,bhabua,2025,9,4,6,0,0,38,1,9
bihar,bhabua,2025,10,4,3,0,0,19,0,4
bihar,bhabua,2025,11,3,5,0,3,40,0,5
bihar,bhabua,2025,12,3,3,0,2,30,3,11
bihar,bhagalpur,2025,3,13,40,18,4949,37353,13344,11954
bihar,bhagalpur,2025,4,678,534,26,930,4372,14317,10270
bihar,bhagalpur,2025,5,1500,1363,85,0,0,8529,7339
bihar,bhagalpur,2025,6,1407,2293,150,0,0,6635,7081
bihar,bhagalpur,2025,7,184,358,15,0,0,7546,10933
bihar,bhagalpur,2025,9,1902,2031,9,2518,32564,4540,6477
bihar,bhagalpur,2025,10,1281,1106,61,1514,16343,3532,4330
bihar,bhagalpur,2025,11,2131,1533,8,2447,23114,5794,7989
bihar,bhagalpur,2025,12,1360,971,5,3027,25895,8172,9532
bihar,bhojpur,2025,7,184,626,13,0,0,4937,7200
bihar,bhojpur,2025,9,835,2653,15,1919,47176,2747,4364
bihar,bhojpur,2025,10,657,2244,22,1404,13499,2782,3474
bihar,bhojpur,2025,11,797,2561,38,2165,19680,3286,4664
bihar,bhojpur,2025,12,663,2031,18,2531,21952,5056,6663
bihar,buxar,2025,9,856,1621,7,1253,12554,1717,2548
bihar,buxar,2025,10,561,1141,29,1056,9107,1471,1845
bihar,buxar,2025,11,595,1077,20,1392,12194,2000,3064
bihar,buxar,2025,12,516,809,8,1690,14644,2956,4291
bihar,darbhanga,2025,6,255,183,10,0,0,9869,10551
bihar,darbhanga,2025,9,3286,1960,10,2447,31908,6410,9174
bihar,darbhanga,2025,10,2224,1266,32,1474,18293,4323,6805
bihar,darbhanga,2025,11,2436,1433,14,2502,31530,6358,13614
bihar,darbhanga,2025,12,1816,835,5,3043,29052,11038,16285
bihar,east champaran,2025,4,1528,2371,153,0,0,18395,16092
bihar,east champaran,2025,5,1445,2871,192,0,0,12700,10844
bihar,east champaran,2025,9,2554,4580,128,3431,53891,6434,9552
bihar,east champaran,2025,10,1268,2409,127,2103,29185,4708,6197
bihar,east champaran,2025,11,1788,3445,147,3748,49237,6789,10686
bihar,east champaran,2025,12,1564,2695,58,4770,50458,12348,17317
bihar,gaya,2025,4,437,1371,54,0,0,17648,14616
bihar,gaya,2025,5,452,1796,69,0,0,10806,8820
bihar,gaya,2025,6,515,1341,37,0,0,9699,8991
bihar,gaya,2025,7,546,2601,65,0,0,9260,12192
bihar,gaya,2025,9,1467,4143,42,4003,48586,4957,7385
bihar,gaya,2025,10,996,3134,104,2143,17755,3434,4886
bihar,gaya,2025,11,1039,2688,25,3314,26927,4949,7882
bihar,gaya,2025,12,1270,3170,39,4657,32037,8659,13261
bihar,gopalganj,2025,5,385,495,27,0,0,6673,6360
bihar,gopalganj,2025,6,577,1145,51,0,0,4991,5961
bihar,gopalganj,2025,7,882,1961,48,0,0,6140,8533
bihar,gopalganj,2025,9,1132,1917,7,1392,18954,2974,4229
bihar,gopalganj,2025,10,764,1426,31,978,13248,2298,3716
bihar,gopalganj,2025,11,794,1420,24,1482,20874,2763,5028
bihar,gopalganj,2025,12,769,1285,8,2044,22057,5873,7894
bihar,jamui,2025,4,1015,647,30,0,0,7373,4803
bihar,jamui,2025,5,245,292,13,0,0,5842,3547
bihar,jamui,2025,6,323,426,23,0,0,4149,3385
bihar,jamui,2025,9,1014,1266,21,959,15680,2379,2978
bihar,jamui,2025,10,905,946,50,691,7372,2186,2337
bihar,jamui,2025,11,987,904,14,1034,11189,3010,3476
bihar,jamui,2025,12,704,548,9,1346,11970,10829,4475
bihar,jehanabad,2025,4,78,292,48,0,0,2739,2931
bihar,jehanabad,2025,7,27,219,10,0,0,1779,2557
bihar,jehanabad,2025,9,235,1054,9,819,13437,999,1561
bihar,jehanabad,2025,10,195,829,49,576,4446,1018,1351
bihar,jehanabad,2025,11,181,835,19,906,7436,1304,2351
bihar,jehanabad,2025,12,199,598,6,1104,7751,1788,3114
bihar,kaimur bhabua,2025,4,146,199,12,0,0,5973,4993
bihar,kaimur bhabua,2025,5,273,642,22,0,0,4375,3917
bihar,kaimur bhabua,2025,6,165,536,10,0,0,4348,4208
bihar,kaimur bhabua,2025,7,264,420,10,0,0,4488,5705
bihar,kaimur bhabua,2025,9,778,1343,4,1238,18505,3041,3536
bihar,kaimur bhabua,2025,10,465,606,14,846,8442,2653,2986
bihar,kaimur bhabua,2025,11,517,496,8,1153,12999,2778,3740
bihar,kaimur bhabua,2025,12,425,465,5,1379,12881,3415,4072
bihar,katihar,2025,5,270,215,10,0,0,11024,11144
bihar,katihar,2025,6,488,463,34,0,0,10483,11190
bihar,katihar,2025,9,3631,1724,6,1969,40685,6598,12924
bihar,katihar,2025,10,2521,916,23,1219,23117,4651,8565
bihar,katihar,2025,11,2413,892,32,2029,32899,5962,11730
bihar,katihar,2025,12,2009,693,10,2511,29940,11911,14908
bihar,khagaria,2025,9,1480,1497,30,1645,21675,2701,3517
bihar,khagaria,2025,10,817,729,12,811,7267,1645,1991
bihar,khagaria,2025,11,842,773,17,1359,11445,2278,3512
bihar,khagaria,2025,12,1209,780,10,2105,15159,6585,5329
bihar,kishanganj,2025,9,2368,664,3,1168,57853,4094,11869
bihar,kishanganj,2025,10,2017,536,6,778,15828,2971,6220
bihar,kishanganj,2025,11,1436,348,11,1023,17911,3043,10445
bihar,kishanganj,2025,12,1136,234,5,1201,16628,13659,9794
bihar,lakhisarai,2025,6,298,478,10,0,0,2279,2513
bihar,lakhisarai,2025,7,607,972,29,0,0,2343,3456
bihar,lakhisarai,2025,9,523,622,6,805,12276,1661,2152
bihar,lakhisarai,2025,10,247,285,17,537,5356,1128,1620
bihar,lakhisarai,2025,11,588,672,4,889,9920,2011,3011
bihar,lakhisarai,2025,12,401,394,2,1073,9332,2654,3661
bihar,madhepura,2025,9,1368,1485,15,1356,21465,3638,5230
bihar,madhepura,2025,10,981,1028,10,959,13529,2243,4176
bihar,madhepura,2025,11,1002,830,7,1213,15767,2915,5525
bihar,madhepura,2025,12,1220,1074,7,1784,16856,6810,9936
bihar,madhubani,2025,3,46,235,49,3407,41495,16996,20887
bihar,madhubani,2025,4,388,485,60,0,0,21330,19418
bihar,madhubani,2025,5,874,995,102,0,0,16018,14123
bihar,madhubani,2025,6,876,1379,170,0,0,10929,12131
bihar,madhubani,2025,7,858,1181,102,0,0,11045,15859
bihar,madhubani,2025,9,2590,2425,86,2268,34378,5748,8072
bihar,madhubani,2025,10,2477,2035,125,1700,20574,5555,6946
bihar,madhubani,2025,11,2373,2207,77,2910,37463,7769,12756
bihar,madhubani,2025,12,2116,1592,27,3302,34194,15124,17429
bihar,monghyr,2025,9,8,8,0,0,81,2,33
bihar,monghyr,2025,10,4,4,0,1,38,0,18
bihar,monghyr,2025,11,13,6,0,1,73,0,17
bihar,monghyr,2025,12,4,2,0,0,88,3,26
bihar,munger,2025,4,191,278,22,0,0,3807,3746
bihar,munger,2025,6,117,279,10,0,0,2341,2889
bihar,munger,2025,7,241,445,13,0,0,2650,4006
bihar,munger,2025,9,640,964,11,857,13465,1597,2462
bihar,munger,2025,10,377,470,21,409,4731,1044,1508
bihar,munger,2025,11,495,589,27,798,9209,1664,2501
bihar,munger,2025,12,384,509,4,1073,11050,2767,4198
bihar,muzaffarpur,2025,3,24,40,10,4456,42818,13651,18161
bihar,muzaffarpur,2025,4,1159,865,65,0,0,18807,16225
bihar,muzaffarpur,2025,5,2161,2046,159,0,0,12578,12122
bihar,muzaffarpur,2025,6,1562,2080,140,0,0,10149,11006
bihar,muzaffarpur,2025,7,892,1217,40,0,0,10571,15103
bihar,muzaffarpur,2025,9,2712,2717,15,2881,44055,6140,9685
bihar,muzaffarpur,2025,10,1648,1596,111,1630,22095,4279,6922
bihar,muzaffarpur,2025,11,2197,2123,17,2929,39690,6042,10775
bihar,muzaffarpur,2025,12,1732,1419,108,4043,42320,10858,15470
bihar,nalanda,2025,6,307,1153,37,0,0,5457,7096
bihar,nalanda,2025,7,434,1587,37,0,0,5942,9402
bihar,nalanda,2025,9,912,2759,16,2206,61005,3434,5390
bihar,nalanda,2025,10,619,1894,26,1686,14627,2897,3675
bihar,nalanda,2025,11,695,1850,11,2279,19659,3518,5378
bihar,nalanda,2025,12,709,1520,9,3331,24376,7882,7517
bihar,nawada,2025,7,616,2933,123,0,0,4425,6881
bihar,nawada,2025,9,724,3664,68,1533,24394,2591,4053
bihar,nawada,2025,10,489,2508,64,900,9677,1997,2351
bihar,nawada,2025,11,450,1815,27,1241,12930,2260,3383
bihar,nawada,2025,12,463,1460,9,1792,16194,4172,6525
bihar,pashchim champaran,2025,3,25,88,13,0,0,0,0
bihar,pashchim champaran,2025,6,1969,4299,239,0,0,0,0
bihar,pashchim champaran,2025,7,3018,6314,310,0,0,0,0
bihar,pashchim champaran,2025,9,21,12,0,8,398,10,51
bihar,pashchim champaran,2025,10,4,6,0,2,197,7,52
bihar,pashchim champaran,2025,11,12,6,0,6,276,4,76
bihar,pashchim champaran,2025,12,11,12,0,7,226,8,104
bihar,patna,2025,3,12,52,16,4807,41971,11916,18174
bihar,patna,2025,4,723,2303,373,0,0,17785,15295
bihar,patna,2025,5,105,347,22,0,0,13057,12157
bihar,patna,2025,6,320,1009,38,0,0,11445,12409
bihar,patna,2025,7,508,1551,51,0,0,12172,17511
bihar,patna,2025,9,1692,4715,18,4161,62593,6475,9253
bihar,patna,2025,10,921,2146,159,2345,26942,4169,6432
bihar,patna,2025,11,1161,2757,28,4118,41882,6557,10385
bihar,patna,2025,12,1303,2271,43,5500,49453,9746,14076
bihar,purba champaran,2025,9,16,30,0,2,272,6,38
bihar,purba champaran,2025,10,14,14,0,3,153,6,42
bihar,purba champaran,2025,11,16,16,0,4,229,6,71
bihar,purba champaran,2025,12,15,6,0,10,261,9,86
bihar,purbi champaran,2025,3,60,241,35,0,0,0,0
bihar,purbi champaran,2025,6,1549,4314,335,0,0,0,0
bihar,purbi champaran,2025,7,2391,5516,430,0,0,0,0
bihar,purnea,2025,9,60,39,0,27,1090,62,542
bihar,purnea,2025,10,33,13,0,4,471,47,300
bihar,purnea,2025,11,49,25,0,30,581,63,432
bihar,purnea,2025,12,27,11,0,41,562,91,408
bihar,purnia,2025,4,517,276,21,0,0,19935,17607
bihar,purnia,2025,6,620,741,57,0,0,18137,12252
bihar,purnia,2025,7,872,1017,35,0,0,17607,17128
bihar,purnia,2025,9,3333,2028,14,1507,31158,6550,12153
bihar,purnia,2025,10,3070,1471,24,1304,20848,3866,7553
bihar,purnia,2025,11,1654,1061,20,1756,24150,4603,10085
bihar,purnia,2025,12,2129,1127,13,2686,31657,10289,15935
bihar,rohtas,2025,9,847,1800,11,2021,26021,3572,5543
bihar,rohtas,2025,10,474,962,44,1520,15316,2845,3740
bihar,rohtas,2025,11,740,1273,13,2103,22227,4520,6876
bihar,rohtas,2025,12,680,1085,10,2697,24123,6273,7790
bihar,saharsa,2025,5,334,295,13,0,0,5638,7734
bihar,saharsa,2025,6,319,487,20,0,0,3919,5634
bihar,saharsa,2025,7,569,627,42,0,0,4688,9027
bihar,saharsa,2025,9,1673,1812,39,1281,22698,3302,8873
bihar,saharsa,2025,10,1087,1193,34,785,8967,2388,5448
bihar,saharsa,2025,11,1219,1180,39,1202,11862,3120,7178
bihar,saharsa,2025,12,1080,983,18,1591,12480,5007,9731
bihar,samastipur,2025,7,513,488,13,0,0,10278,13172
bihar,samastipur,2025,9,3151,2323,31,2464,46251,5382,7445
bihar,samastipur,2025,10,2262,1433,42,1683,19344,3917,5163
bihar,samastipur,2025,11,2805,1917,31,2998,35217,6529,9460
bihar,samastipur,2025,12,2558,1626,14,3918,41650,10928,15066
bihar,samstipur,2025,9,12,12,0,3,92,4,52
bihar,samstipur,2025,10,11,5,0,2,75,1,25
bihar,samstipur,2025,11,16,18,0,1,144,3,43
bihar,samstipur,2025,12,2,6,0,4,127,5,62
bihar,saran,2025,4,143,174,10,0,0,9485,10504
bihar,saran,2025,6,222,864,25,0,0,7037,8676
bihar,saran,2025,7,607,1872,52,0,0,8057,12032
bihar,saran,2025,9,1970,4355,44,2702,33025,4302,6750
bihar,saran,2025,10,1566,3234,32,1891,19284,3854,5371
bihar,saran,2025,11,1598,3207,27,2672,28030,5250,8274
bihar,saran,2025,12,1486,2701,29,3828,33641,8872,12524
bihar,sheikhpura,2025,9,462,761,4,443,8565,2400,2346
bihar,sheikhpura,2025,10,258,505,5,263,2729,1178,1635
bihar,sheikhpura,2025,11,291,391,9,516,4819,1427,2469
bihar,sheikhpura,2025,12,233,277,3,614,4594,2141,2970
bihar,sheikpura,2025,9,4,7,0,1,79,2,39
bihar,sheikpura,2025,10,2,1,0,0,21,0,22
bihar,sheikpura,2025,11,2,8,0,0,44,2,28
bihar,sheikpura,2025,12,3,2,0,0,33,1,39
bihar,sheohar,2025,9,498,334,4,410,7465,944,1710
bihar,sheohar,2025,10,470,230,1,318,3675,634,1093
bihar,sheohar,2025,11,498,284,2,430,4872,998,1651
bihar,sheohar,2025,12,601,336,4,546,5189,1841,2876
bihar,sitamarhi,2025,3,336,696,303,3044,36696,11896,16604
bihar,sitamarhi,2025,4,2452,1625,487,0,0,14036,13191
bihar,sitamarhi,2025,5,2961,2387,348,768,9424,11734,9727
bihar,sitamarhi,2025,6,2839,3126,511,0,0,9950,9291
bihar,sitamarhi,2025,7,3852,4519,746,0,0,11169,12499
bihar,sitamarhi,2025,9,2426,2048,127,2088,33938,5065,7256
bihar,sitamarhi,2025,10,1814,1317,62,1349,16518,3918,5125
bihar,sitamarhi,2025,11,2063,1701,86,2253,28809,6233,9231
bihar,sitamarhi,2025,12,1936,1437,27,3143,31818,10924,14151
bihar,siwan,2025,5,269,384,12,0,0,7028,7021
bihar,siwan,2025,6,185,298,21,0,0,5849,7052
bihar,siwan,2025,7,192,414,12,0,0,6976,10503
bihar,siwan,2025,9,1652,2631,14,1785,20257,3744,5560
bihar,siwan,2025,10,1327,1856,42,1216,15911,3003,5243
bihar,siwan,2025,11,1492,2104,30,2043,22808,4348,7817
bihar,siwan,2025,12,1032,1338,6,2919,27462,7044,10761
bihar,supaul,2025,9,1425,1155,54,986,23120,2773,4481
bihar,supaul,2025,10,1698,1275,46,911,14789,2992,4902
bihar,supaul,2025,11,1387,1216,34,1304,17088,3127,5618
